genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
B12474_bins.13.fa,1068_0,0.010000000000000009,average,ANImf,1068
14187_bins.490.fa,1069_0,0.010000000000000009,average,ANImf,1069
29846_bins.421.fa,1070_0,0.010000000000000009,average,ANImf,1070
14263_bins.301.fa,1071_1,0.010000000000000009,average,ANImf,1071
29765_bins.5.fa,1071_1,0.010000000000000009,average,ANImf,1071
29934_bins.101.fa,1071_1,0.010000000000000009,average,ANImf,1071
29951_bins.274.fa,1071_1,0.010000000000000009,average,ANImf,1071
14159_bins.507.fa,1072_1,0.010000000000000009,average,ANImf,1072
14186_bins.226.fa,1072_1,0.010000000000000009,average,ANImf,1072
14187_bins.370.fa,1072_1,0.010000000000000009,average,ANImf,1072
14188_bins.566.fa,1072_1,0.010000000000000009,average,ANImf,1072
14195_bins.288.fa,1072_1,0.010000000000000009,average,ANImf,1072
14205_bins.130.fa,1072_1,0.010000000000000009,average,ANImf,1072
14208_bins.246.fa,1072_1,0.010000000000000009,average,ANImf,1072
14231_bins.116.fa,1072_1,0.010000000000000009,average,ANImf,1072
14261_bins.236.fa,1072_1,0.010000000000000009,average,ANImf,1072
14262_bins.290.fa,1072_1,0.010000000000000009,average,ANImf,1072
14276_bins.65.fa,1072_1,0.010000000000000009,average,ANImf,1072
14288_bins.413.fa,1072_1,0.010000000000000009,average,ANImf,1072
14295_bins.219.fa,1072_1,0.010000000000000009,average,ANImf,1072
14305_bins.380.fa,1072_1,0.010000000000000009,average,ANImf,1072
14306_bins.42.fa,1072_1,0.010000000000000009,average,ANImf,1072
14308_bins.42.fa,1072_1,0.010000000000000009,average,ANImf,1072
14317_bins.523.fa,1072_1,0.010000000000000009,average,ANImf,1072
29643_bins.464.fa,1072_1,0.010000000000000009,average,ANImf,1072
29644_bins.165.fa,1072_1,0.010000000000000009,average,ANImf,1072
29646_bins.455.fa,1072_1,0.010000000000000009,average,ANImf,1072
29652_bins.251.fa,1072_1,0.010000000000000009,average,ANImf,1072
29653_bins.102.fa,1072_1,0.010000000000000009,average,ANImf,1072
29655_bins.164.fa,1072_1,0.010000000000000009,average,ANImf,1072
29665_bins.223.fa,1072_1,0.010000000000000009,average,ANImf,1072
29667_bins.177.fa,1072_1,0.010000000000000009,average,ANImf,1072
29668_bins.172.fa,1072_1,0.010000000000000009,average,ANImf,1072
29700_bins.10.fa,1072_1,0.010000000000000009,average,ANImf,1072
29702_bins.173.fa,1072_1,0.010000000000000009,average,ANImf,1072
29704_bins.32.fa,1072_1,0.010000000000000009,average,ANImf,1072
29705_bins.406.fa,1072_1,0.010000000000000009,average,ANImf,1072
29707_bins.347.fa,1072_1,0.010000000000000009,average,ANImf,1072
29715_bins.162.fa,1072_1,0.010000000000000009,average,ANImf,1072
29742_bins.175.fa,1072_1,0.010000000000000009,average,ANImf,1072
29753_bins.126.fa,1072_1,0.010000000000000009,average,ANImf,1072
29781_bins.115.fa,1072_1,0.010000000000000009,average,ANImf,1072
29792_bins.85.fa,1072_1,0.010000000000000009,average,ANImf,1072
29793_bins.291.fa,1072_1,0.010000000000000009,average,ANImf,1072
29846_bins.325.fa,1072_1,0.010000000000000009,average,ANImf,1072
29864_bins.374.fa,1072_1,0.010000000000000009,average,ANImf,1072
29865_bins.381.fa,1072_1,0.010000000000000009,average,ANImf,1072
29875_bins.540.fa,1072_1,0.010000000000000009,average,ANImf,1072
29900_bins.374.fa,1072_1,0.010000000000000009,average,ANImf,1072
29901_bins.231.fa,1072_1,0.010000000000000009,average,ANImf,1072
29913_bins.303.fa,1072_1,0.010000000000000009,average,ANImf,1072
29931_bins.178.fa,1072_1,0.010000000000000009,average,ANImf,1072
29948_bins.194.fa,1072_1,0.010000000000000009,average,ANImf,1072
29951_bins.285.fa,1072_1,0.010000000000000009,average,ANImf,1072
29961_bins.91.fa,1072_1,0.010000000000000009,average,ANImf,1072
29962_bins.171.fa,1072_1,0.010000000000000009,average,ANImf,1072
14265_bins.509.fa,1073_1,0.010000000000000009,average,ANImf,1073
14307_bins.206.fa,1073_1,0.010000000000000009,average,ANImf,1073
14208_bins.121.fa,1074_1,0.010000000000000009,average,ANImf,1074
14261_bins.310.fa,1074_1,0.010000000000000009,average,ANImf,1074
29702_bins.355.fa,1074_1,0.010000000000000009,average,ANImf,1074
29668_bins.230.fa,1074_2,0.010000000000000009,average,ANImf,1074
14284_bins.56.fa,1075_0,0.010000000000000009,average,ANImf,1075
14159_bins.52.fa,1076_1,0.010000000000000009,average,ANImf,1076
14184_bins.76.fa,1076_1,0.010000000000000009,average,ANImf,1076
14194_bins.305.fa,1076_1,0.010000000000000009,average,ANImf,1076
14205_bins.134.fa,1076_1,0.010000000000000009,average,ANImf,1076
14261_bins.117.fa,1076_1,0.010000000000000009,average,ANImf,1076
14273_bins.77.fa,1076_1,0.010000000000000009,average,ANImf,1076
14274_bins.345.fa,1076_1,0.010000000000000009,average,ANImf,1076
14275_bins.120.fa,1076_1,0.010000000000000009,average,ANImf,1076
14277_bins.90.fa,1076_1,0.010000000000000009,average,ANImf,1076
14284_bins.197.fa,1076_1,0.010000000000000009,average,ANImf,1076
14287_bins.14.fa,1076_1,0.010000000000000009,average,ANImf,1076
14295_bins.291.fa,1076_1,0.010000000000000009,average,ANImf,1076
14308_bins.105.fa,1076_1,0.010000000000000009,average,ANImf,1076
14317_bins.158.fa,1076_1,0.010000000000000009,average,ANImf,1076
29646_bins.599.fa,1076_1,0.010000000000000009,average,ANImf,1076
29700_bins.408.fa,1076_1,0.010000000000000009,average,ANImf,1076
29707_bins.123.fa,1076_1,0.010000000000000009,average,ANImf,1076
29875_bins.399.fa,1076_1,0.010000000000000009,average,ANImf,1076
29901_bins.274.fa,1076_1,0.010000000000000009,average,ANImf,1076
29962_bins.287.fa,1076_1,0.010000000000000009,average,ANImf,1076
29796_bins.317.fa,1077_1,0.010000000000000009,average,ANImf,1077
29864_bins.317.fa,1077_1,0.010000000000000009,average,ANImf,1077
14276_bins.281.fa,1078_1,0.010000000000000009,average,ANImf,1078
29644_bins.229.fa,1078_1,0.010000000000000009,average,ANImf,1078
14260_bins.420.fa,1078_2,0.010000000000000009,average,ANImf,1078
14297_bins.301.fa,1078_2,0.010000000000000009,average,ANImf,1078
14286_bins.233.fa,1078_3,0.010000000000000009,average,ANImf,1078
29913_bins.233.fa,1078_3,0.010000000000000009,average,ANImf,1078
14233_bins.349.fa,1078_4,0.010000000000000009,average,ANImf,1078
14263_bins.397.fa,1078_4,0.010000000000000009,average,ANImf,1078
14288_bins.433.fa,1078_4,0.010000000000000009,average,ANImf,1078
29666_bins.469.fa,1078_5,0.010000000000000009,average,ANImf,1078
29643_bins.314.fa,1078_6,0.010000000000000009,average,ANImf,1078
29847_bins.522.fa,1078_6,0.010000000000000009,average,ANImf,1078
29924_bins.190.fa,1078_6,0.010000000000000009,average,ANImf,1078
14183_bins.478.fa,1078_7,0.010000000000000009,average,ANImf,1078
29865_bins.432.fa,1078_8,0.010000000000000009,average,ANImf,1078
14160_bins.137.fa,1078_9,0.010000000000000009,average,ANImf,1078
29949_bins.182.fa,1078_9,0.010000000000000009,average,ANImf,1078
29707_bins.419.fa,1078_10,0.010000000000000009,average,ANImf,1078
29961_bins.553.fa,1078_10,0.010000000000000009,average,ANImf,1078
14163_bins.272.fa,1078_11,0.010000000000000009,average,ANImf,1078
14195_bins.183.fa,1078_12,0.010000000000000009,average,ANImf,1078
29934_bins.322.fa,1078_12,0.010000000000000009,average,ANImf,1078
14295_bins.324.fa,1078_13,0.010000000000000009,average,ANImf,1078
29900_bins.103.fa,1078_13,0.010000000000000009,average,ANImf,1078
14159_bins.364.fa,1078_14,0.010000000000000009,average,ANImf,1078
14184_bins.138.fa,1078_14,0.010000000000000009,average,ANImf,1078
14208_bins.472.fa,1078_14,0.010000000000000009,average,ANImf,1078
14265_bins.384.fa,1078_14,0.010000000000000009,average,ANImf,1078
14305_bins.212.fa,1078_14,0.010000000000000009,average,ANImf,1078
29646_bins.436.fa,1078_14,0.010000000000000009,average,ANImf,1078
29875_bins.355.fa,1078_14,0.010000000000000009,average,ANImf,1078
29948_bins.393.fa,1078_14,0.010000000000000009,average,ANImf,1078
29951_bins.282.fa,1078_14,0.010000000000000009,average,ANImf,1078
29703_bins.317.fa,1078_15,0.010000000000000009,average,ANImf,1078
14306_bins.395.fa,1078_16,0.010000000000000009,average,ANImf,1078
29793_bins.269.fa,1078_17,0.010000000000000009,average,ANImf,1078
29939_bins.42.fa,1078_18,0.010000000000000009,average,ANImf,1078
29715_bins.137.fa,1078_19,0.010000000000000009,average,ANImf,1078
14317_bins.257.fa,1078_20,0.010000000000000009,average,ANImf,1078
14308_bins.419.fa,1078_21,0.010000000000000009,average,ANImf,1078
29943_bins.2.fa,1079_1,0.010000000000000009,average,ANImf,1079
29948_bins.575.fa,1079_1,0.010000000000000009,average,ANImf,1079
29705_bins.323.fa,1079_2,0.010000000000000009,average,ANImf,1079
14297_bins.172.fa,1079_3,0.010000000000000009,average,ANImf,1079
29924_bins.84.fa,1079_3,0.010000000000000009,average,ANImf,1079
29804_bins.162.fa,1079_4,0.010000000000000009,average,ANImf,1079
29633_bins.117.fa,1079_5,0.010000000000000009,average,ANImf,1079
14322_bins.135.fa,1079_6,0.010000000000000009,average,ANImf,1079
14183_bins.149.fa,1079_7,0.010000000000000009,average,ANImf,1079
14208_bins.268.fa,1079_7,0.010000000000000009,average,ANImf,1079
14187_bins.356.fa,1079_8,0.010000000000000009,average,ANImf,1079
14265_bins.205.fa,1079_8,0.010000000000000009,average,ANImf,1079
29691_bins.216.fa,1079_8,0.010000000000000009,average,ANImf,1079
29793_bins.139.fa,1079_8,0.010000000000000009,average,ANImf,1079
29875_bins.116.fa,1079_8,0.010000000000000009,average,ANImf,1079
29951_bins.311.fa,1079_8,0.010000000000000009,average,ANImf,1079
14163_bins.206.fa,1079_9,0.010000000000000009,average,ANImf,1079
29665_bins.536.fa,1079_9,0.010000000000000009,average,ANImf,1079
29700_bins.6.fa,1079_9,0.010000000000000009,average,ANImf,1079
29745_bins.113.fa,1079_9,0.010000000000000009,average,ANImf,1079
29949_bins.255.fa,1079_10,0.010000000000000009,average,ANImf,1079
14307_bins.411.fa,1079_11,0.010000000000000009,average,ANImf,1079
14260_bins.254.fa,1079_12,0.010000000000000009,average,ANImf,1079
29646_bins.501.fa,1079_13,0.010000000000000009,average,ANImf,1079
14263_bins.423.fa,1079_14,0.010000000000000009,average,ANImf,1079
29644_bins.290.fa,1079_15,0.010000000000000009,average,ANImf,1079
14209_bins.6.fa,1079_16,0.010000000000000009,average,ANImf,1079
14298_bins.245.fa,1079_17,0.010000000000000009,average,ANImf,1079
29781_bins.441.fa,1080_0,0.010000000000000009,average,ANImf,1080
14295_bins.209.fa,1081_1,0.010000000000000009,average,ANImf,1081
29793_bins.2.fa,1081_1,0.010000000000000009,average,ANImf,1081
29654_bins.362.fa,1082_0,0.010000000000000009,average,ANImf,1082
14288_bins.82.fa,1083_1,0.010000000000000009,average,ANImf,1083
29668_bins.421.fa,1083_1,0.010000000000000009,average,ANImf,1083
14159_bins.455.fa,1084_1,0.010000000000000009,average,ANImf,1084
14163_bins.165.fa,1084_1,0.010000000000000009,average,ANImf,1084
14263_bins.154.fa,1084_1,0.010000000000000009,average,ANImf,1084
14308_bins.210.fa,1084_1,0.010000000000000009,average,ANImf,1084
14317_bins.340.fa,1084_1,0.010000000000000009,average,ANImf,1084
29643_bins.269.fa,1084_1,0.010000000000000009,average,ANImf,1084
29646_bins.345.fa,1084_1,0.010000000000000009,average,ANImf,1084
29654_bins.437.fa,1084_1,0.010000000000000009,average,ANImf,1084
29705_bins.294.fa,1084_1,0.010000000000000009,average,ANImf,1084
29707_bins.264.fa,1084_1,0.010000000000000009,average,ANImf,1084
29715_bins.85.fa,1084_1,0.010000000000000009,average,ANImf,1084
29742_bins.207.fa,1084_1,0.010000000000000009,average,ANImf,1084
29752_bins.182.fa,1084_1,0.010000000000000009,average,ANImf,1084
29781_bins.107.fa,1084_1,0.010000000000000009,average,ANImf,1084
29900_bins.211.fa,1084_1,0.010000000000000009,average,ANImf,1084
29931_bins.429.fa,1084_1,0.010000000000000009,average,ANImf,1084
29943_bins.342.fa,1084_1,0.010000000000000009,average,ANImf,1084
29948_bins.402.fa,1084_1,0.010000000000000009,average,ANImf,1084
29951_bins.138.fa,1084_1,0.010000000000000009,average,ANImf,1084
29961_bins.300.fa,1084_1,0.010000000000000009,average,ANImf,1084
14183_bins.94.fa,1085_1,0.010000000000000009,average,ANImf,1085
14184_bins.133.fa,1085_1,0.010000000000000009,average,ANImf,1085
14186_bins.395.fa,1085_1,0.010000000000000009,average,ANImf,1085
14187_bins.170.fa,1085_1,0.010000000000000009,average,ANImf,1085
14188_bins.481.fa,1085_1,0.010000000000000009,average,ANImf,1085
14190_bins.204.fa,1085_1,0.010000000000000009,average,ANImf,1085
14193_bins.123.fa,1085_1,0.010000000000000009,average,ANImf,1085
14194_bins.180.fa,1085_1,0.010000000000000009,average,ANImf,1085
14195_bins.383.fa,1085_1,0.010000000000000009,average,ANImf,1085
14201_bins.133.fa,1085_1,0.010000000000000009,average,ANImf,1085
14205_bins.108.fa,1085_1,0.010000000000000009,average,ANImf,1085
14208_bins.109.fa,1085_1,0.010000000000000009,average,ANImf,1085
14209_bins.252.fa,1085_1,0.010000000000000009,average,ANImf,1085
14233_bins.337.fa,1085_1,0.010000000000000009,average,ANImf,1085
14260_bins.237.fa,1085_1,0.010000000000000009,average,ANImf,1085
14261_bins.303.fa,1085_1,0.010000000000000009,average,ANImf,1085
14262_bins.145.fa,1085_1,0.010000000000000009,average,ANImf,1085
14265_bins.663.fa,1085_1,0.010000000000000009,average,ANImf,1085
14274_bins.131.fa,1085_1,0.010000000000000009,average,ANImf,1085
14276_bins.170.fa,1085_1,0.010000000000000009,average,ANImf,1085
14284_bins.82.fa,1085_1,0.010000000000000009,average,ANImf,1085
14286_bins.17.fa,1085_1,0.010000000000000009,average,ANImf,1085
14287_bins.64.fa,1085_1,0.010000000000000009,average,ANImf,1085
14288_bins.245.fa,1085_1,0.010000000000000009,average,ANImf,1085
14295_bins.221.fa,1085_1,0.010000000000000009,average,ANImf,1085
14298_bins.40.fa,1085_1,0.010000000000000009,average,ANImf,1085
14305_bins.28.fa,1085_1,0.010000000000000009,average,ANImf,1085
14307_bins.341.fa,1085_1,0.010000000000000009,average,ANImf,1085
14308_bins.460.fa,1085_1,0.010000000000000009,average,ANImf,1085
14317_bins.211.fa,1085_1,0.010000000000000009,average,ANImf,1085
14320_bins.42.fa,1085_1,0.010000000000000009,average,ANImf,1085
14322_bins.226.fa,1085_1,0.010000000000000009,average,ANImf,1085
29631_bins.134.fa,1085_1,0.010000000000000009,average,ANImf,1085
29643_bins.40.fa,1085_1,0.010000000000000009,average,ANImf,1085
29644_bins.106.fa,1085_1,0.010000000000000009,average,ANImf,1085
29652_bins.147.fa,1085_1,0.010000000000000009,average,ANImf,1085
29653_bins.382.fa,1085_1,0.010000000000000009,average,ANImf,1085
29654_bins.501.fa,1085_1,0.010000000000000009,average,ANImf,1085
29655_bins.112.fa,1085_1,0.010000000000000009,average,ANImf,1085
29665_bins.250.fa,1085_1,0.010000000000000009,average,ANImf,1085
29666_bins.451.fa,1085_1,0.010000000000000009,average,ANImf,1085
29667_bins.264.fa,1085_1,0.010000000000000009,average,ANImf,1085
29668_bins.210.fa,1085_1,0.010000000000000009,average,ANImf,1085
29694_bins.271.fa,1085_1,0.010000000000000009,average,ANImf,1085
29700_bins.409.fa,1085_1,0.010000000000000009,average,ANImf,1085
29702_bins.289.fa,1085_1,0.010000000000000009,average,ANImf,1085
29703_bins.344.fa,1085_1,0.010000000000000009,average,ANImf,1085
29704_bins.267.fa,1085_1,0.010000000000000009,average,ANImf,1085
29705_bins.87.fa,1085_1,0.010000000000000009,average,ANImf,1085
29707_bins.259.fa,1085_1,0.010000000000000009,average,ANImf,1085
29715_bins.201.fa,1085_1,0.010000000000000009,average,ANImf,1085
29742_bins.307.fa,1085_1,0.010000000000000009,average,ANImf,1085
29752_bins.358.fa,1085_1,0.010000000000000009,average,ANImf,1085
29753_bins.205.fa,1085_1,0.010000000000000009,average,ANImf,1085
29754_bins.192.fa,1085_1,0.010000000000000009,average,ANImf,1085
29765_bins.23.fa,1085_1,0.010000000000000009,average,ANImf,1085
29777_bins.97.fa,1085_1,0.010000000000000009,average,ANImf,1085
29778_bins.171.fa,1085_1,0.010000000000000009,average,ANImf,1085
29781_bins.200.fa,1085_1,0.010000000000000009,average,ANImf,1085
29793_bins.355.fa,1085_1,0.010000000000000009,average,ANImf,1085
29796_bins.235.fa,1085_1,0.010000000000000009,average,ANImf,1085
29797_bins.169.fa,1085_1,0.010000000000000009,average,ANImf,1085
29846_bins.72.fa,1085_1,0.010000000000000009,average,ANImf,1085
29847_bins.355.fa,1085_1,0.010000000000000009,average,ANImf,1085
29863_bins.174.fa,1085_1,0.010000000000000009,average,ANImf,1085
29864_bins.445.fa,1085_1,0.010000000000000009,average,ANImf,1085
29865_bins.303.fa,1085_1,0.010000000000000009,average,ANImf,1085
29875_bins.1.fa,1085_1,0.010000000000000009,average,ANImf,1085
29900_bins.229.fa,1085_1,0.010000000000000009,average,ANImf,1085
29901_bins.204.fa,1085_1,0.010000000000000009,average,ANImf,1085
29912_bins.157.fa,1085_1,0.010000000000000009,average,ANImf,1085
29913_bins.154.fa,1085_1,0.010000000000000009,average,ANImf,1085
29914_bins.34.fa,1085_1,0.010000000000000009,average,ANImf,1085
29931_bins.89.fa,1085_1,0.010000000000000009,average,ANImf,1085
29948_bins.198.fa,1085_1,0.010000000000000009,average,ANImf,1085
29949_bins.298.fa,1085_1,0.010000000000000009,average,ANImf,1085
29951_bins.40.fa,1085_1,0.010000000000000009,average,ANImf,1085
29961_bins.254.fa,1085_1,0.010000000000000009,average,ANImf,1085
29962_bins.271.fa,1085_1,0.010000000000000009,average,ANImf,1085
NegativeControl_bins.40.fa,1085_1,0.010000000000000009,average,ANImf,1085
14195_bins.48.fa,1086_1,0.010000000000000009,average,ANImf,1086
14205_bins.41.fa,1086_1,0.010000000000000009,average,ANImf,1086
14284_bins.155.fa,1086_1,0.010000000000000009,average,ANImf,1086
14288_bins.274.fa,1086_1,0.010000000000000009,average,ANImf,1086
29643_bins.111.fa,1086_1,0.010000000000000009,average,ANImf,1086
29646_bins.111.fa,1086_1,0.010000000000000009,average,ANImf,1086
29691_bins.76.fa,1086_1,0.010000000000000009,average,ANImf,1086
29700_bins.383.fa,1086_1,0.010000000000000009,average,ANImf,1086
29703_bins.469.fa,1086_1,0.010000000000000009,average,ANImf,1086
29715_bins.332.fa,1086_1,0.010000000000000009,average,ANImf,1086
29781_bins.258.fa,1086_1,0.010000000000000009,average,ANImf,1086
29901_bins.25.fa,1086_1,0.010000000000000009,average,ANImf,1086
29948_bins.72.fa,1086_1,0.010000000000000009,average,ANImf,1086
14159_bins.332.fa,1087_1,0.010000000000000009,average,ANImf,1087
14183_bins.145.fa,1087_1,0.010000000000000009,average,ANImf,1087
14186_bins.195.fa,1087_1,0.010000000000000009,average,ANImf,1087
14187_bins.362.fa,1087_1,0.010000000000000009,average,ANImf,1087
14192_bins.16.fa,1087_1,0.010000000000000009,average,ANImf,1087
14194_bins.189.fa,1087_1,0.010000000000000009,average,ANImf,1087
14208_bins.332.fa,1087_1,0.010000000000000009,average,ANImf,1087
14231_bins.213.fa,1087_1,0.010000000000000009,average,ANImf,1087
14233_bins.338.fa,1087_1,0.010000000000000009,average,ANImf,1087
14260_bins.243.fa,1087_1,0.010000000000000009,average,ANImf,1087
14265_bins.504.fa,1087_1,0.010000000000000009,average,ANImf,1087
14284_bins.266.fa,1087_1,0.010000000000000009,average,ANImf,1087
14305_bins.150.fa,1087_1,0.010000000000000009,average,ANImf,1087
14308_bins.180.fa,1087_1,0.010000000000000009,average,ANImf,1087
14317_bins.480.fa,1087_1,0.010000000000000009,average,ANImf,1087
14322_bins.151.fa,1087_1,0.010000000000000009,average,ANImf,1087
29665_bins.275.fa,1087_1,0.010000000000000009,average,ANImf,1087
29666_bins.311.fa,1087_1,0.010000000000000009,average,ANImf,1087
29667_bins.188.fa,1087_1,0.010000000000000009,average,ANImf,1087
29694_bins.221.fa,1087_1,0.010000000000000009,average,ANImf,1087
29707_bins.353.fa,1087_1,0.010000000000000009,average,ANImf,1087
29752_bins.32.fa,1087_1,0.010000000000000009,average,ANImf,1087
29753_bins.82.fa,1087_1,0.010000000000000009,average,ANImf,1087
